1112,성창오토텍,"8,730",0,0.00%,500,"162,042",637,1.63,-317.20,7.72,
1113,대성미생물,"16,750",350,+2.13%,500,"145,683",636,0.15,-0.85,1.81,
1114,유니온커뮤니티,"4,330",50,+1.17%,500,"256,306",636,13.94,7.73,7.70,
1115,서울전자통신,913,30,+3.40%,500,"729,146",635,-22.49,-8.37,1.19,
1116,세보엠이씨,"6,020",60,+1.01%,500,"30,333",634,29.94,-131.98,4.93,
1117,동국알앤에스,"3,435",100,+3.00%,"1,000","1,683,005",632,0.21,-37.29,0.87,
1118,피피아이,"6,790",40,+0.59%,500,"60,046",632,27.58,-5.92,1.36,
1119,이랜시스,"2,195",25,-1.13%,100,"40,241",631,8.17,-0.99,1.32,
1120,대호피앤씨,862,0,0.00%,500,"583,334",630,-2.71,-23.71,2.36,
1121,인포바인,"19,650",950,+5.08%,500,"17,601",627,-4.89,-14.37,15.80,
1122,오디텍,"5,340",20,+0.38%,500,"148,145",627,-7.91,9.56,4.01,
1123,S&K폴리텍,"5,350",40,-0.74%,500,"83,618",626,19.86,90.14,2.48,
1124,오리콤,"5,280",10,+0.19%,"1,000","111,672",625,8.64,-25.88,1.31,
1125,블러썸엠앤씨,"4,555",0,0.00%,500,0,625,6.74,"1,244.10",0.18,
1126,화성밸브,"6,000",100,+1.69%,500,"225,516",625,2.85,-8.96,1.50,
1127,모바일리더,"19,000",350,+1.88%,500,"56,925",624,53.53,44.42,2.72,
1128,지니언스,"6,600",160,-2.37%,500,"294,367",623,16.23,-2.95,1.90,
1129,지와이커머스,"2,465",0,0.00%,500,0,623,-68.62,49.28,18.45,
1130,인베니아,"2,665",55,-2.02%,500,"149,360",618,-15.41,-43.35,3.55,
1131,아이즈비전,"3,920",15,-0.38%,500,"69,099",618,-17.87,-103.68,0.78,
1132,KBI메탈,"1,875",60,+3.31%,500,"650,375",618,6.69,95.20,2.97,
1133,아이크래프트,"4,185",60,-1.41%,500,"232,357",611,0.83,-83.41,0.64,
1134,판타지오,840,30,-3.45%,500,"2,071,875",611,35.98,40.74,1.00,
1135,정원엔시스,"1,890",95,-4.79%,500,"140,766",609,14.47,-29.25,0.71,
1136,상보,"1,300",20,-1.52%,500,"865,111",609,-7.30,-362.21,2.10,
1137,셀바스AI,"2,755",35,-1.25%,500,"127,132",608,-0.40,63.80,2.85,
1138,트루윈,"4,910",40,+0.82%,500,"949,596",608,-12.15,-278.17,0.74,
1139,아시아종묘,"5,900",180,+3.15%,500,"595,998",607,26.37,159.67,3.45,
1140,그리티,"3,010",25,-0.82%,500,"140,139",606,3.20,-63.78,0.94,
1141,엔바이오니아,"7,990",60,-0.75%,500,"67,341",606,13.76,-37.09,1.17,
1142,플랜티넷,"6,750",140,+2.12%,500,"484,972",605,1.38,-6.38,3.68,
1143,피제이메탈,"2,430",175,+7.76%,500,"1,993,247",603,-5.28,-6.73,1.04,
1144,픽셀플러스,"7,350",180,-2.39%,500,"52,888",600,-6.61,11.46,0.00,
1145,스맥,"1,940",5,+0.26%,500,"178,433",596,2.44,"-2,200.27",2.77,
1146,아진엑스텍,"6,100",40,-0.65%,500,"112,857",595,-22.41,-60.26,2.75,
1147,핸디소프트,"3,065",5,+0.16%,500,"28,261",595,-17.33,36.44,0.35,
1148,명성티엔에스,"9,210",0,0.00%,500,0,593,-11.79,-63.91,0.84,
1149,디오스텍,411,0,0.00%,200,0,592,851.55,146.91,1.51,
1150,멜파스,"1,825",20,+1.11%,500,"408,633",590,N/A,N/A,20.17,
1151,제룡산업,"5,880",10,+0.17%,500,"146,901",588,-15.35,-51.41,1.49,
1152,쎄니트,"1,735",10,+0.58%,500,"100,430",587,-3.51,-7.53,0.89,
1153,세진티에스,"6,970",100,+1.46%,500,"491,739",585,1.49,82.44,1.68,
1154,쌍용정보통신,"1,445",25,+1.76%,"1,000","339,448",585,-12.21,-84.19,0.06,
1155,미래생명자원,"3,130",125,+4.16%,100,"337,967",584,42.27,-26.06,1.14,
1156,한일네트웍스,"4,830",80,-1.63%,500,"182,306",577,-3.92,46.93,2.33,
1157,윈텍,"3,120",40,+1.30%,100,"1,088,298",577,N/A,N/A,0.10,
1158,한일단조,"1,930",0,0.00%,500,"605,018",577,-7.49,981.50,2.60,
1159,아스타,"5,010",30,-0.60%,500,"28,362",576,-28.20,-25.78,0.89,
1160,케이에스피,"1,585",60,+3.93%,500,"563,028",574,75.06,169.52,1.99,
1161,맥스로텍,"1,595",55,+3.57%,500,"1,866,498",573,-37.36,-328.57,6.50,
1162,피에스엠씨,"1,430",40,+2.88%,500,"2,127,163",572,-13.18,54.33,4.05,
1163,일지테크,"4,215",85,-1.98%,500,"552,318",570,-16.36,"-1,076.39",0.91,
1164,뉴프렉스,"2,610",245,+10.36%,500,"5,801,854",568,-34.40,-194.37,3.73,
1165,경남바이오파마,"3,440",160,-4.44%,500,"205,220",567,144.20,-389.04,1.12,
1166,중앙에너비스,"9,100",50,+0.55%,500,"13,881",567,N/A,N/A,0.74,
1167,해성옵틱스,"1,765",5,+0.28%,500,"283,794",565,71.11,113.63,0.87,
1168,네스엠,"2,860",0,0.00%,500,0,564,-23.02,-15.07,0.71,
1169,솔루에타,"4,340",20,-0.46%,500,"861,923",563,12.78,11.66,6.29,
1170,위즈코프,"1,445",55,-3.67%,500,"872,609",561,-7.19,63.19,3.31,
1171,휴맥스홀딩스,"4,455",75,-1.66%,500,"73,086",560,N/A,N/A,0.74,
1172,자이글,"4,140",10,-0.24%,500,"39,597",560,-46.78,-143.92,1.31,
1173,에코플라스틱,"2,175",30,-1.36%,500,"782,626",558,12.18,393.95,2.28,
1174,알에프세미,"5,870",60,-1.01%,500,"350,915",557,-18.17,-224.35,0.77,
1175,아세아텍,"3,175",15,+0.47%,500,"162,045",556,9.91,108.74,3.32,
1176,카스,"2,320",5,-0.22%,500,"249,245",556,-2.99,-50.27,1.20,
1177,우노앤컴퍼니,"4,090",90,+2.25%,500,"151,868",555,-4.76,-115.60,16.43,
1178,TPC,"4,085",5,-0.12%,500,"80,329",551,-3.38,-94.48,4.33,
1179,테라셈,"2,590",60,+2.37%,500,"261,167",548,40.92,35.85,0.27,
1180,셀바스헬스케어,"2,525",5,+0.20%,500,"111,026",547,11.61,74.40,1.31,
1181,나노캠텍,"1,945",45,-2.26%,500,"844,595",546,0.54,50.41,2.01,
1182,아이디피,"8,210",90,+1.11%,500,"56,160",545,32.80,65.46,0.19,
1183,케이디켐,"13,500",100,-0.74%,500,"7,298",545,-2.40,-11.66,0.08,
1184,희림,"3,910",30,-0.76%,500,"28,243",544,5.36,6.39,0.79,
1185,서진오토모티브,"2,785",10,+0.36%,500,"71,517",544,11.14,142.27,2.32,
1186,자비스,"2,680",25,-0.92%,100,"442,152",544,34.72,-10.17,9.66,
1187,대창스틸,"2,720",150,+5.84%,500,"2,394,463",544,-9.31,-15.12,1.91,
1188,코다코,"1,390",80,+6.11%,500,"1,824,047",543,-6.70,32.92,1.63,
1189,SG&G,"1,590",15,+0.95%,500,"209,360",542,-13.77,31.94,2.25,
1190,휴네시온,"5,640",30,+0.53%,500,"146,171",542,17.29,259.29,1.35,
1191,오하임아이엔티,"2,705",30,-1.10%,100,"219,312",534,N/A,-42.08,0.41,
1192,토박스코리아,"1,185",20,+1.72%,100,"2,868,742",534,16.39,146.53,13.56,
1193,아시아경제,"2,075",5,-0.24%,500,"161,842",529,-0.08,-43.04,1.09,
1194,모헨즈,"4,845",55,+1.15%,500,"196,407",529,-19.86,-56.04,0.61,
1195,삼일기업공사,"4,265",20,+0.47%,500,"365,191",529,35.74,19.45,2.31,
1196,인산가,"1,985",0,0.00%,100,"466,998",526,2.51,-5.30,2.42,
1197,이엘피,"10,700",100,+0.94%,500,"29,237",525,-26.54,-79.49,2.53,
1198,씨케이에이치,475,5,-1.04%,0,"499,803",524,-50.97,15.01,27.40,
1199,세원물산,"6,280",0,0.00%,500,0,524,32.73,312.70,2.47,
1200,대동스틸,"5,240",345,+7.05%,500,"865,859",524,11.57,-24.11,1.48,
1201,원풍,"4,365",25,-0.57%,500,"23,278",524,6.67,152.93,1.78,
1202,율호,"1,425",0,0.00%,500,"242,124",523,N/A,N/A,0.66,
1203,신원종합개발,"5,190",200,+4.01%,"5,000","960,567",523,16.24,-40.91,1.30,
1204,내츄럴엔도텍,"2,525",0,0.00%,500,0,522,-26.30,18.09,3.28,
1205,알톤스포츠,"4,090",40,-0.97%,500,"45,238",521,-36.46,-791.57,1.97,
1206,씨엔플러스,839,0,0.00%,100,0,520,-22.75,69.11,0.13,
1207,세미콘라이트,"1,305",90,-6.45%,500,"5,619,627",520,-23.78,11.90,0.27,
1208,리노스,"1,245",45,+3.75%,500,"3,497,903",517,13.46,-119.83,1.98,
1209,엔에이치스팩14호,"5,990",0,0.00%,100,"879,658",516,N/A,N/A,0.13,
1210,이글루시큐리티,"4,695",25,+0.54%,500,"28,935",516,16.83,-43.21,1.37,
1211,슈프리마아이디,"17,000",700,+4.29%,500,"54,661",515,-33.20,-91.17,0.50,
1212,우리조명,"2,065",5,-0.24%,500,"237,196",515,30.37,328.54,1.97,
1213,코스나인,"1,700",0,0.00%,500,"259,071",514,137.49,-778.58,0.51,
1214,포메탈,"4,340",170,+4.08%,500,"878,516",514,-7.01,0.05,2.73,
1215,뉴보텍,"1,535",25,-1.60%,500,"453,330",513,4.49,414.85,1.01,
1216,세중,"2,825",10,-0.35%,500,"103,028",512,19.85,496.43,1.57,
1217,백금T&A,"3,115",0,0.00%,500,"1,863,038",511,38.69,182.23,2.08,
1218,에스피시스템스,"6,270",20,+0.32%,100,"37,983",511,-31.82,-75.76,1.06,
1219,미래테크놀로지,"8,300",10,-0.12%,500,"10,278",508,10.64,-13.19,0.25,
1220,마이크로컨텍솔,"6,090",230,-3.64%,500,"167,564",506,34.05,119.00,15.46,
1221,신라섬유,"2,080",10,-0.48%,100,"140,841",505,-11.10,-3.39,4.25,
1222,에이디칩스,971,6,-0.61%,500,"1,793,738",505,39.89,29.68,1.60,
1223,승일,"8,200",20,+0.24%,500,"5,134",503,-9.53,-162.07,1.32,
1224,엑사이엔씨,"1,510",5,+0.33%,500,"628,515",501,10.29,-33.81,0.64,
1225,진바이오텍,"5,810",190,+3.38%,500,"384,122",500,-7.27,-86.58,2.91,
1226,지에스이,"1,665",15,+0.91%,500,"286,466",499,2.11,-23.90,1.94,
1227,헝셩그룹,622,1,-0.16%,0,"430,489",498,10.38,27.13,29.46,
1228,메디앙스,"4,195",0,0.00%,500,0,495,-8.83,-18.21,4.99,
1229,리더스 기술투자,516,2,+0.39%,500,"314,905",495,103.26,-228.95,1.34,
1230,버추얼텍,713,0,0.00%,500,"356,130",493,-17.13,24.06,5.99,
1231,상상인인더스트리,772,2,+0.26%,500,"204,509",489,N/A,N/A,0.05,
1232,레드로버,"1,830",0,0.00%,500,0,488,-1.56,-72.07,4.84,
1233,하이소닉,"3,330",0,0.00%,"1,000",0,488,-34.39,7.41,0.15,
1234,이즈미디어,"6,820",320,+4.92%,500,"243,026",485,-14.92,-164.07,1.94,
1235,제이엠티,"2,885",5,+0.17%,500,"176,188",483,-43.37,-84.73,3.62,
1236,영신금속,"3,765",70,-1.83%,500,"118,897",483,1.96,133.93,3.30,
1237,코리아에셋투자증권,"7,550",50,+0.67%,"5,000","27,484",482,31.53,17.38,0.64,
1238,듀오백,"4,025",125,-3.01%,500,"105,061",482,-2.66,14.30,1.15,
1239,서산,"2,405",60,+2.56%,100,"103,332",481,-37.18,-93.65,0.44,
1240,형지I&C,"1,220",25,+2.09%,500,"698,924",475,N/A,N/A,0.87,
1241,바이오로그디바이스,"1,645",25,-1.50%,100,"305,705",475,10.99,-11.77,1.71,
1242,알티캐스트,"1,925",70,+3.77%,500,"329,412",474,-30.21,-483.65,0.75,
1243,경남스틸,"1,890",15,+0.80%,100,"253,130",472,15.74,-3.17,1.86,
1244,한국컴퓨터,"2,940",10,+0.34%,500,"182,763",472,-3.32,235.54,2.38,
1245,우리로,"1,670",15,-0.89%,500,"189,975",470,106.55,-174.20,2.37,
1246,NE능률,"2,840",60,+2.16%,500,"75,163",469,-1.58,232.51,0.91,
1247,부스타,"5,560",210,+3.93%,500,"162,750",467,17.82,63.47,1.86,
1248,다믈멀티미디어,"3,700",100,+2.78%,500,"1,112,612",466,18.07,140.56,0.00,
1249,YW,"4,080",90,+2.26%,500,"474,575",463,-34.57,-15.94,0.21,
1250,손오공,"1,720",10,-0.58%,500,"363,776",463,-25.99,-318.99,2.26,
1251,성우테크론,"4,900",125,+2.62%,500,"170,262",461,-16.60,-69.38,3.42,
1252,옵티시스,"8,170",40,-0.49%,500,"24,807",460,-7.44,-33.32,0.86,
1253,지란지교시큐리티,"5,540",70,+1.28%,500,"39,127",460,13.39,13.57,1.94,
1254,에코캡,"3,150",85,+2.77%,100,"175,749",459,-12.49,-90.59,2.32,
1255,딜리,"1,555",5,+0.32%,100,"70,232",456,-7.63,758.53,16.23,
1256,프럼파스트,"4,690",50,+1.08%,500,"85,698",456,-10.12,-38.55,1.38,
1257,파인디앤씨,"1,730",5,-0.29%,500,"39,807",456,0.25,-120.81,0.88,
1258,강원,"2,500",0,0.00%,500,0,454,-50.47,"-5,132.09",0.47,
1259,누리플랜,"6,620",80,-1.19%,500,"231,585",454,91.51,2.16,0.51,
1260,아래스,990,0,0.00%,100,0,452,-86.95,-328.04,0.36,
1261,미디어젠,"9,740",30,-0.31%,500,"115,571",452,3.33,-240.73,2.28,
1262,CS,"2,395",65,-2.64%,500,"139,847",451,-45.26,-140.19,1.29,
1263,골든센츄리,284,4,-1.39%,0,"1,103,031",451,28.13,17.78,35.28,
1264,릭스솔루션,566,17,-2.92%,100,"1,643,743",451,58.11,-125.62,3.08,
1265,유신,"15,000",250,+1.69%,"5,000","25,558",450,10.46,-23.85,1.35,
1266,에코마이스터,"1,685",20,-1.17%,500,"4,272,655",450,27.68,78.56,0.50,
1267,성우전자,"2,890",115,+4.14%,500,"476,557",448,-25.13,-175.34,2.42,
1268,큐브앤컴퍼니,"1,375",35,-2.48%,500,"539,090",448,-34.38,-10.69,0.64,
1269,구영테크,"1,695",5,-0.29%,500,"385,161",447,18.24,-2.60,2.64,
1270,메이슨캐피탈,450,5,+1.12%,500,"1,049,808",446,-39.57,-0.29,2.20,
1271,로스웰,314,0,0.00%,0,"1,458,141",445,-27.91,-72.08,42.78,
1272,애니플러스,"1,565",30,+1.95%,100,"215,544",445,-7.63,-99.67,0.29,
1273,브리지텍,"3,710",20,+0.54%,500,"98,437",443,-23.47,-638.52,1.87,
1274,동일기연,"13,000",900,+7.44%,500,"58,418",443,7.51,167.42,1.21,
1275,알로이스,"2,550",20,-0.78%,100,"481,639",442,38.34,83.78,3.97,
1276,코디,"1,805",10,-0.55%,500,"86,645",442,143.31,101.11,1.60,
1277,SGA,897,66,+7.94%,"1,000","2,226,054",438,-8.34,-36.90,3.16,
1278,국일신동,"3,945",10,+0.25%,500,"91,891",438,-2.20,-113.30,1.40,
1279,네오티스,"3,945",15,+0.38%,500,"59,537",434,-6.16,-28.46,9.01,
1280,풍강,"4,395",105,+2.45%,500,"12,106,819",434,-21.54,-85.51,3.36,
1281,피델릭스,"1,365",0,0.00%,500,"222,778",434,-25.72,-112.70,30.14,
1282,동일철강,"5,900",10,-0.17%,500,"165,952",433,9.66,-86.48,1.58,
1283,이노와이즈,"1,405",0,0.00%,500,0,433,-24.67,"-3,673.04",0.18,
1284,로지시스,"4,625",15,-0.32%,500,"55,856",432,-16.44,-39.89,1.58,
1285,신진에스엠,"4,800",5,+0.10%,500,"17,282",431,-7.93,-26.81,0.55,
1286,드래곤플라이,"2,515",50,+2.03%,500,"174,624",430,N/A,N/A,1.88,
1287,쎄미시스코,"7,580",100,-1.30%,500,"49,907",427,-22.11,"-1,062.85",1.87,
1288,동방선기,"3,155",30,+0.96%,500,"225,500",427,38.52,55.58,0.00,
1289,광진윈텍,"4,420",100,+2.31%,500,"142,830",427,1.70,241.86,1.06,
1290,TJ미디어,"3,060",20,-0.65%,500,"14,945",426,10.06,125.51,0.19,
1291,아우딘퓨쳐스,"4,240",20,-0.47%,500,"15,690",424,N/A,N/A,4.56,
1292,에스아이리소스,639,0,0.00%,100,0,424,-1.56,153.81,9.20,
1293,에너토크,"4,340",75,+1.76%,500,"53,423",423,1.86,-84.80,21.07,
1294,수성,"2,330",45,+1.97%,500,"392,080",417,-4.38,65.91,0.91,
1295,네오오토,"5,280",20,+0.38%,500,"172,065",416,2.78,-67.18,3.46,
1296,이퓨쳐,"8,630",180,-2.04%,500,"86,997",412,8.73,227.38,0.73,
1297,에프앤리퍼블릭,530,3,+0.57%,500,"659,001",411,-66.84,-336.01,0.89,
1298,베셀,"3,665",70,+1.95%,500,"215,093",410,-44.13,-379.58,2.15,
1299,파커스,"2,900",50,+1.75%,500,"83,199",405,0.62,-287.16,2.44,
1300,오스테오닉,"3,100",40,+1.31%,500,"119,793",405,22.86,253.11,1.56,
1301,케이씨피드,"2,410",10,+0.42%,500,"311,368",403,0.90,-575.42,11.36,
1302,빛샘전자,"6,700",400,+6.35%,500,"2,950,714",402,-2.03,17.03,6.51,
1303,이루온,"1,470",70,+5.00%,500,"2,908,366",401,2.30,-22.75,2.68,
1304,PN풍년,"3,995",110,-2.68%,500,"199,059",400,-11.72,-251.37,0.35,
1305,한창산업,"7,630",80,+1.06%,500,"23,528",397,4.85,191.11,9.15,
1306,SGA솔루션즈,"1,080",15,-1.37%,100,"880,188",396,-0.65,8.16,0.95,
1307,와토스코리아,"5,480",10,+0.18%,500,"20,182",395,-13.98,-74.79,0.97,
1308,피앤씨테크,"6,070",90,+1.51%,500,"153,581",394,-6.03,24.93,1.97,
1309,아즈텍WB,"1,825",15,+0.83%,500,"168,621",392,-5.17,42.94,1.28,
1310,원일특강,"8,870",90,+1.03%,500,"31,606",390,-0.02,-3.31,1.32,
1311,한솔인티큐브,"2,805",25,-0.88%,500,"409,262",389,-7.48,-621.24,1.04,
1312,기산텔레콤,"2,670",25,+0.95%,500,"145,834",389,18.80,236.50,2.74,
1313,씨씨에스,846,0,0.00%,500,0,389,-3.30,110.75,1.80,
1314,나노,"1,505",10,+0.67%,500,"266,820",388,-10.07,-139.66,1.70,
1315,에스에스알,"6,520",0,0.00%,500,"163,793",387,8.75,-48.70,2.97,
1316,엔피케이,"2,050",30,+1.49%,500,"194,725",384,-3.33,-442.35,39.19,
1317,유앤아이,"4,700",135,+2.96%,500,"48,299",383,9.87,76.31,1.80,
1318,스타플렉스,"4,965",35,-0.70%,500,"38,011",382,-2.48,983.35,0.85,
1319,엠에프엠코리아,"2,135",55,-2.51%,100,"135,613",381,N/A,N/A,0.15,
1320,대모,"4,570",5,+0.11%,500,"44,096",380,-11.82,-75.64,0.99,
1321,경남제약헬스케어,"3,320",0,0.00%,100,0,378,-25.22,101.38,0.00,
1322,팬스타엔터프라이즈,721,4,-0.55%,500,"254,148",378,31.11,117.92,3.29,
1323,자안,266,25,-8.59%,100,"48,607,657",376,24.79,105.27,0.40,
1324,제너셈,"4,225",180,+4.45%,500,"314,638",370,30.60,154.93,2.02,
1325,한일화학,"10,550",0,0.00%,500,"25,704",370,-28.88,-49.08,4.69,
1326,오가닉티코스메틱,573,4,+0.70%,0,"984,830",369,24.83,-24.78,4.03,
1327,스킨앤스킨,263,0,0.00%,100,0,366,-13.93,-68.04,0.86,
1328,서울리거,997,4,+0.40%,500,"176,195",363,347.54,"-3,917.15",0.98,
1329,제이엠아이,"1,115",45,-3.88%,"1,000","477,186",363,-43.79,33.96,1.79,
1330,샘코,"2,015",0,0.00%,500,0,361,-17.46,-468.71,2.23,
1331,패션플랫폼,"1,350",10,-0.74%,100,"169,907",360,6.83,21.11,2.09,
1332,네이블,"5,500",100,+1.85%,500,"23,709",359,-21.93,79.71,0.00,
1333,이엠앤아이,"1,585",0,0.00%,500,0,355,-60.04,-348.33,0.00,
1334,엑스큐어,"4,810",0,0.00%,500,0,354,-1.23,132.48,18.94,
1335,크로바하이텍,"1,490",0,0.00%,500,0,347,-32.15,59.60,1.13,
1336,신라에스지,"8,670",220,+2.60%,500,"43,287",347,23.30,144.82,1.18,
1337,제이에스티나,"2,100",15,+0.72%,500,"91,250",347,-24.51,"-3,232.25",0.78,
1338,아이엠,819,2,-0.24%,500,"481,044",346,5.82,-109.60,4.52,
1339,에이치케이,"1,845",25,+1.37%,500,"386,566",341,-0.96,-11.77,3.78,
1340,캐리소프트,"5,020",55,+1.11%,500,"154,895",339,-2.45,-361.22,0.87,
1341,디지캡,"4,580",10,+0.22%,500,"75,860",339,N/A,N/A,1.92,
1342,대동기어,"3,745",20,+0.54%,500,"106,777",337,8.40,5.14,0.03,
1343,에이프런티어,"1,205",0,0.00%,500,0,336,N/A,N/A,6.27,
1344,윈하이텍,"3,155",0,0.00%,500,"52,804",336,N/A,N/A,1.65,
1345,소리바다,338,2,-0.59%,500,"1,105,880",334,15.33,-28.56,1.00,
1346,한국정보공학,"4,160",50,+1.22%,500,"185,759",334,-8.18,161.67,0.96,
1347,삼일,"2,045",30,+1.49%,"1,000","99,840",332,-1.49,-24.56,1.09,
1348,티피씨글로벌,"3,030",15,+0.50%,500,"210,398",330,7.97,-52.19,4.56,
1349,아이톡시,"4,460",0,0.00%,500,0,325,-73.89,65.98,0.39,
1350,디엠티,"2,885",75,+2.67%,500,"58,237",325,-27.13,-311.21,9.94,
1351,서전기전,"3,345",180,+5.69%,500,"459,405",324,6.54,-79.05,2.04,
1352,GV,430,0,0.00%,500,0,323,10.33,4.51,0.34,
1353,케이피티유,"6,290",340,+5.71%,500,"116,636",318,-3.48,-64.43,4.41,
1354,아이컴포넌트,"4,500",55,+1.24%,500,"64,658",318,12.95,54.83,5.84,
1355,신화콘텍,"3,120",0,0.00%,500,"36,754",316,14.59,-67.84,0.44,
1356,동양에스텍,"3,120",20,+0.65%,500,"39,106",312,12.19,58.93,0.11,
1357,인포마크,"8,320",820,+10.93%,500,"170,596",304,-36.51,"-1,326.68",1.59,
1358,더블유에프엠,"11,750",0,0.00%,500,0,302,-6.41,-26.69,0.69,
1359,광진실업,"4,695",505,+12.05%,500,"1,124,937",301,-1.52,-509.53,4.21,
1360,글로벌에스엠,557,3,-0.54%,0,"127,914",299,5.63,"1,953.52",3.67,
1361,텔레필드,"3,250",55,+1.72%,500,"78,153",298,87.06,152.34,2.21,
1362,크루셜텍,"1,415",15,+1.07%,"1,000","156,639",297,-22.22,2.72,0.00,
1363,인터엠,"1,370",0,0.00%,500,"84,188",288,-26.24,-300.23,0.00,
1364,육일씨엔에쓰,"3,020",15,-0.49%,500,"34,067",283,-34.08,-434.48,0.71,
1365,THE MIDONG,"2,015",20,-0.98%,500,"276,311",278,26.94,-7.20,0.00,
1366,와이오엠,"1,700",15,-0.87%,500,"120,487",270,89.08,-523.12,8.75,
1367,엔시트론,922,4,+0.44%,500,"71,514",269,-32.78,45.10,0.92,
1368,이엠네트웍스,"2,720",0,0.00%,500,0,266,N/A,N/A,0.18,
1369,코너스톤네트웍스,204,0,0.00%,500,0,265,52.83,-117.69,1.56,
1370,코센,905,0,0.00%,500,0,264,6.58,-961.18,0.96,
1371,제닉,"3,740",90,+2.47%,500,"43,710",262,-24.29,55.95,1.36,
1372,에스티오,"2,080",40,-1.89%,500,"112,167",260,-3.60,897.23,0.32,
1373,이스트아시아홀딩스,235,0,0.00%,0,"929,259",256,-1.58,9.69,0.00,
1374,한프,480,0,0.00%,500,0,253,-54.12,40.22,2.88,
1375,웹스,"1,830",10,-0.54%,500,"144,056",251,0.16,10.89,4.19,
1376,디젠스,760,37,-4.64%,500,"1,444,051",248,-16.54,-10.99,3.81,
1377,대동금속,"9,500",220,+2.37%,"1,000","18,815",248,9.48,71.20,0.08,
1378,조이맥스,"2,875",20,-0.69%,500,"28,570",245,6.04,13.69,1.14,
1379,에스앤씨엔진그룹,197,0,0.00%,0,0,244,-17.23,-35.79,56.81,
1380,디에스티,370,0,0.00%,100,0,238,-24.60,-10.38,0.00,
1381,디지아이,"2,560",75,+3.02%,500,"66,423",230,-27.04,-119.94,0.23,
1382,코리아에스이,"1,215",5,+0.41%,200,"163,830",230,-7.16,9.61,20.14,
1383,에스앤더블류,"3,165",115,+3.77%,500,"86,774",228,19.12,73.48,0.48,
1384,오파스넷,"5,660",40,-0.70%,500,"157,513",228,31.70,-0.43,4.70,
1385,세동,"1,960",10,+0.51%,500,"384,974",227,4.67,49.25,3.69,
1386,솔고바이오,392,0,0.00%,500,0,226,-4.88,51.83,1.30,
1387,엘디티,"3,380",70,+2.11%,500,"122,064",226,-3.24,-594.09,3.76,
1388,매직마이크로,322,0,0.00%,100,"792,805",224,-7.79,"-2,228.39",4.99,
1389,디자인,"6,470",40,+0.62%,500,"57,166",220,-30.69,-975.69,5.19,
1390,코이즈,"1,425",0,0.00%,500,"147,407",220,85.22,74.86,3.45,
1391,일야,685,0,0.00%,500,0,217,N/A,N/A,2.92,
1392,이디티,816,37,-4.34%,100,"514,183",213,-14.38,-492.10,4.06,
1393,현진소재,400,0,0.00%,500,0,213,-14.08,-69.84,0.80,
1394,슈펙스비앤피,162,0,0.00%,500,0,212,-41.84,123.75,1.27,
1395,KD,"1,250",5,+0.40%,500,"227,795",207,170.19,185.10,2.77,
1396,에이아이비트,181,0,0.00%,500,0,200,-0.97,19.24,0.34,
1397,이미지스,"2,470",40,-1.59%,500,"94,078",189,11.04,12.93,0.59,
1398,포티스,108,0,0.00%,500,0,188,53.34,-132.46,2.73,
1399,이큐셀,310,0,0.00%,500,0,186,-78.49,89.24,3.77,
1400,유안타제3호스팩,"4,240",40,+0.95%,100,"837,121",180,N/A,19.07,0.02,
1401,교보8호스팩,"4,325",45,+1.05%,100,"612,622",161,N/A,-27.62,0.14,
1402,케이비제18호스팩,"2,035",5,+0.25%,100,"19,676",159,N/A,N/A,0.01,
1403,삼성스팩2호,"2,095",35,-1.64%,100,"24,753",158,N/A,8.71,0.03,
1404,엔에이치스팩17호,"2,050",0,0.00%,100,"5,066",144,N/A,N/A,0.00,
1405,한국코퍼레이션,282,0,0.00%,500,0,143,-5.35,1.37,1.76,
1406,스카이문스테크놀로지,829,0,0.00%,500,0,142,-60.10,-94.12,37.73,
1407,유안타제6호스팩,"1,995",0,0.00%,100,0,137,N/A,N/A,0.00,
1408,이에스에이,295,0,0.00%,500,0,135,-55.75,-8.41,8.63,
1409,한국정밀기계,"1,600",10,-0.62%,500,"10,937",134,5.58,90.34,0.09,
1410,미래에셋대우스팩3호,"2,070",0,0.00%,100,"12,825",134,N/A,N/A,0.00,
1411,케이비제20호스팩,"2,035",5,+0.25%,100,"8,155",132,N/A,N/A,0.01,
1412,미래SCI,279,0,0.00%,500,0,125,-74.31,-39.78,3.62,
1413,유아이디,"1,055",0,0.00%,500,0,125,N/A,N/A,1.98,
1414,DB금융스팩8호,"2,020",10,+0.50%,100,"40,579",122,N/A,N/A,0.71,
1415,유안타제5호스팩,"2,060",15,+0.73%,100,"15,422",122,N/A,N/A,0.00,
1416,에이팸,"2,035",0,0.00%,100,0,117,-33.62,-930.99,3.02,
1417,SK6호스팩,"2,035",0,0.00%,100,"6,028",116,N/A,N/A,0.00,
1418,대신밸런스제8호스팩,"2,070",15,-0.72%,100,"32,005",116,N/A,N/A,0.00,
1419,케이비17호스팩,"2,080",0,0.00%,100,"3,520",114,N/A,N/A,0.01,
1420,대신밸런스제7호스팩,"2,170",25,+1.17%,100,"10,826",113,N/A,N/A,0.01,
1421,유안타제7호스팩,"2,020",5,+0.25%,100,"48,063",111,N/A,N/A,1.00,
1422,한화에스비아이스팩,"2,530",5,-0.20%,100,"22,625",110,N/A,N/A,0.33,
1423,교보10호스팩,"2,060",20,-0.96%,100,"20,485",110,N/A,N/A,0.01,
